MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,Amp (uV),SpikeN,posX,posY,peakt,ClusterDepth (um),CCFName,CCFAcronym,CCFColor,Peak (uV),Trough (uV),PTratio,Duration (ms),Footprint (um),artefacts,label,new_label
ZYE_0017,11/19/2020,1,p1,1,3,300,1,466,145,6,1,42,1050,Primary somatosensory area trunk layer 5,SSp-tr5,188064,103.7,-362.2,0.3,0.77,79,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,6,641,1618,6,4,42,1032,Primary somatosensory area trunk layer 5,SSp-tr5,188064,137,-503.7,0.3,0.67,86,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,7,204,2222,1,8,42,1008,Primary somatosensory area trunk layer 5,SSp-tr5,188064,61.2,-143.1,0.4,0.83,95,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,9,127,3274,5,9,43,1002,Primary somatosensory area trunk layer 5,SSp-tr5,188064,58.2,-68.6,0.8,0.63,35,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,12,198,179,1,10,43,996,Primary somatosensory area trunk layer 5,SSp-tr5,188064,57,-141,0.4,0.67,53,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,14,197,2193,1,8,38,1008,Primary somatosensory area trunk layer 5,SSp-tr5,188064,50.9,-146.2,0.3,0.87,90,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,15,447,1286,8,16,42,960,Primary somatosensory area trunk layer 5,SSp-tr5,188064,144.8,-302.7,0.5,0.6,72,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,19,521,249,8,20,42,936,Primary somatosensory area trunk layer 5,SSp-tr5,188064,123.4,-397.4,0.3,0.67,72,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,21,117,534,7,21,41,930,Primary somatosensory area trunk layer 5,SSp-tr5,188064,22,-94.8,0.2,0.37,8,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,30,153,624,8,26,42,900,Primary somatosensory area trunk layer 5,SSp-tr5,188064,49.4,-103.7,0.5,0.37,39,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,32,84,2110,6,24,43,912,Primary somatosensory area trunk layer 5,SSp-tr5,188064,25.6,-58.1,0.4,0.8,48,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,34,492,124,8,34,41,852,Anterior area layer 5,VISa5,009FAC,151.7,-340.3,0.4,0.23,61,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,37,499,284,8,34,42,852,Anterior area layer 5,VISa5,009FAC,156.7,-342.1,0.5,0.23,55,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,38,490,122,6,40,41,816,Anterior area layer 5,VISa5,009FAC,132.5,-357.7,0.4,0.73,56,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,40,208,158,5,36,43,840,Anterior area layer 5,VISa5,009FAC,67.2,-140.9,0.5,0.63,55,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,41,94,436,1,36,42,840,Anterior area layer 5,VISa5,009FAC,29.3,-64.4,0.5,0.77,36,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,42,388,185,5,40,42,816,Anterior area layer 5,VISa5,009FAC,103.7,-284.6,0.4,0.67,56,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,43,432,143,6,40,38,816,Anterior area layer 5,VISa5,009FAC,123,-308.9,0.4,0.7,56,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,44,472,128,6,40,42,816,Anterior area layer 5,VISa5,009FAC,131.5,-340.7,0.4,0.7,56,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,45,79,2410,8,40,42,816,Anterior area layer 5,VISa5,009FAC,20.4,-58.9,0.3,0.9,42,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,48,108,386,8,41,42,810,Anterior area layer 5,VISa5,009FAC,33.3,-74.4,0.4,0.27,26,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,52,202,535,6,46,42,780,Anterior area layer 5,VISa5,009FAC,68.2,-134,0.5,0.77,131,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,58,508,70,6,40,42,816,Anterior area layer 5,VISa5,009FAC,136.5,-371.7,0.4,0.7,57,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,60,131,901,1,4,42,1032,Primary somatosensory area trunk layer 5,SSp-tr5,188064,43.1,-87.9,0.5,0.63,52,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,61,148,2571,5,4,41,1032,Primary somatosensory area trunk layer 5,SSp-tr5,188064,54.7,-93.2,0.6,0.53,77,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,66,123,449,7,22,41,924,Primary somatosensory area trunk layer 5,SSp-tr5,188064,24.7,-97.9,0.3,0.4,9,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,3,300,67,112,347,8,27,40,894,Anterior area layer 5,VISa5,009FAC,38.2,-74.2,0.5,0.73,30,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,70,94,773,2,37,44,834,Anterior area layer 5,VISa5,009FAC,8.8,-85,0.1,0.63,12,1,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,72,140,746,8,45,41,786,Anterior area layer 5,VISa5,009FAC,20.2,-120.2,0.2,0.37,9,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,73,115,323,1,48,42,768,Anterior area layer 5,VISa5,009FAC,31.9,-83.1,0.4,0.8,55,0,VIS,VIS
ZYE_0017,11/19/2020,1,p1,1,3,300,74,171,680,8,4,42,1032,Primary somatosensory area trunk layer 5,SSp-tr5,188064,45,-126.3,0.4,0.6,39,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,1,184,466,7,1,42,1300,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,45.8,-138.6,0.3,0.97,56,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,3,278,1339,7,1,42,1300,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,151.7,-125.9,1.2,0.8,37,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,6,218,413,8,2,41,1294,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,40.3,-177.4,0.2,0.7,55,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,12,215,755,6,12,42,1234,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,82.5,-132.3,0.6,0.6,42,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,15,283,296,1,18,41,1198,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,74,-208.7,0.4,0.7,55,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,16,317,2792,8,26,43,1150,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,92.3,-224.3,0.4,0.47,89,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,17,227,1577,8,21,41,1180,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,65,-161.5,0.4,0.77,50,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,22,262,1252,7,27,41,1144,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,62.8,-199.3,0.3,0.83,72,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,24,334,2804,8,26,42,1150,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,97.8,-235.9,0.4,0.5,89,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,32,771,718,8,31,42,1120,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,167.7,-603.2,0.3,0.57,56,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,36,113,490,1,31,43,1120,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,40.2,-73.2,0.5,0.3,40,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,39,164,428,8,27,41,1144,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,62.1,-102.4,0.6,0.5,80,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,43,160,91,1,37,42,1084,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,47.6,-112.6,0.4,0.6,63,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,46,216,907,8,38,42,1078,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,75.6,-140,0.5,0.53,75,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,52,98,5503,8,43,42,1048,Primary somatosensory area trunk layer 5,SSp-tr5,188064,22.8,-75.3,0.3,0.6,28,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,56,120,533,7,44,42,1042,Primary somatosensory area trunk layer 5,SSp-tr5,188064,28.2,-92.2,0.3,0.3,12,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,58,857,549,6,47,42,1024,Primary somatosensory area trunk layer 5,SSp-tr5,188064,182.5,-674.1,0.3,0.6,55,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,60,202,353,1,48,42,1018,Primary somatosensory area trunk layer 5,SSp-tr5,188064,55.1,-146.6,0.4,0.67,50,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,64,97,690,8,5,41,1276,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,24.2,-72.3,0.3,0.8,45,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,65,175,3216,8,31,42,1120,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,59.1,-115.7,0.5,0.5,75,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,70,240,607,1,45,42,1036,Primary somatosensory area trunk layer 5,SSp-tr5,188064,64.7,-175.8,0.4,0.57,55,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,71,146,864,1,46,42,1030,Primary somatosensory area trunk layer 5,SSp-tr5,188064,45.5,-100.1,0.5,0.57,52,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,4,300,74,792,345,8,31,37,1120,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,184.7,-607.2,0.3,0.63,62,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,1,135,4181,8,1,40,1550,Field CA1,CA1,7ED04B,49.4,-85.5,0.6,0.77,40,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,5,300,2,64,441,1,4,42,1532,Field CA1,CA1,7ED04B,21.7,-42.4,0.5,0.73,33,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,5,300,3,92,1259,7,3,42,1538,Field CA1,CA1,7ED04B,67.7,-24.4,2.8,0.37,0,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,5,300,6,81,340,7,8,38,1508,corpus callosum,cc,CCCCCC,56.2,-24.5,2.3,0.8,30,0,cc,cc
ZYE_0017,11/19/2020,1,p1,1,5,300,7,164,707,2,11,41,1490,corpus callosum,cc,CCCCCC,110.2,-53.7,2.1,0.3,20,0,cc,cc
ZYE_0017,11/19/2020,1,p1,1,5,300,8,391,415,1,12,42,1484,corpus callosum,cc,CCCCCC,99.1,-291.8,0.3,0.57,51,0,cc,cc
ZYE_0017,11/19/2020,1,p1,1,5,300,9,213,761,7,16,42,1460,Primary somatosensory area trunk layer 6b,SSp-tr6b,188064,61,-152.5,0.4,0.8,54,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,10,312,404,1,18,41,1448,Primary somatosensory area trunk layer 6b,SSp-tr6b,188064,90.1,-221.9,0.4,0.53,69,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,11,151,1131,8,19,42,1442,Primary somatosensory area trunk layer 6b,SSp-tr6b,188064,47.3,-103.3,0.5,0.53,38,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,12,288,402,1,18,42,1448,Primary somatosensory area trunk layer 6b,SSp-tr6b,188064,81.6,-206.6,0.4,0.53,58,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,13,103,2557,1,19,42,1442,Primary somatosensory area trunk layer 6b,SSp-tr6b,188064,36.2,-67.2,0.5,0.8,41,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,15,290,114,8,21,40,1430,Primary somatosensory area trunk layer 6b,SSp-tr6b,188064,103.3,-186.4,0.6,0.23,42,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,16,205,203,1,25,42,1406,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,57.4,-147.2,0.4,0.5,61,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,17,350,215,1,38,43,1328,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,108,-241.6,0.4,0.47,101,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,21,93,2116,1,29,42,1382,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,28.5,-64.8,0.4,0.77,46,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,22,218,1297,1,29,42,1382,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,49.6,-168.6,0.3,0.27,29,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,26,121,173,8,33,43,1358,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,21.1,-99.9,0.2,0.8,61,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,32,140,2448,1,37,42,1334,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,31.2,-108.7,0.3,0.33,7,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,33,357,213,1,38,42,1328,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,115.8,-240.8,0.5,0.5,99,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,37,252,735,8,41,42,1310,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,57,-195,0.3,0.7,55,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,39,323,218,8,42,42,1304,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,130.4,-192.7,0.7,0.67,104,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,40,173,4258,1,47,41,1274,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,115.5,-57,2,1,8,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,41,423,306,2,48,41,1268,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,116.2,-307.1,0.4,0.67,75,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,43,211,1244,8,48,41,1268,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,67.4,-143.3,0.5,0.5,73,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,46,92,344,8,4,44,1532,Field CA1,CA1,7ED04B,65.7,-26.5,2.5,0.4,0,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,5,300,47,141,412,8,21,42,1430,Primary somatosensory area trunk layer 6b,SSp-tr6b,188064,41.9,-98.7,0.4,0.57,66,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,5,300,48,96,729,1,4,42,1532,Field CA1,CA1,7ED04B,34.3,-61.6,0.6,0.83,39,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,5,300,49,146,674,5,27,42,1394,Primary somatosensory area trunk layer 6a,SSp-tr6a,188064,45.3,-100.5,0.5,0.53,63,0,SS,others
ZYE_0017,11/19/2020,1,p1,1,6,300,1,69,1287,8,1,41,1800,Field CA1,CA1,7ED04B,17.9,-51.1,0.4,1.17,8,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,6,300,2,113,144,8,4,41,1782,Field CA1,CA1,7ED04B,25.1,-87.9,0.3,0.8,41,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,6,300,5,72,87,8,12,42,1734,Field CA1,CA1,7ED04B,13.3,-58.6,0.2,1.33,9,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,6,300,9,183,161,1,19,42,1692,Field CA1,CA1,7ED04B,53.5,-129.8,0.4,0.7,56,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,6,300,12,117,1713,1,21,42,1680,Field CA1,CA1,7ED04B,29.7,-87.2,0.3,1.07,41,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,6,300,17,122,2512,4,25,42,1656,Field CA1,CA1,7ED04B,27.4,-94.6,0.3,0.87,43,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,6,300,21,628,70,1,31,41,1620,Field CA1,CA1,7ED04B,180.1,-448,0.4,0.33,38,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,6,300,26,128,462,8,38,42,1578,Field CA1,CA1,7ED04B,38.7,-89.4,0.4,0.57,40,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,6,300,32,230,3784,8,43,42,1548,Field CA1,CA1,7ED04B,75.9,-154.2,0.5,0.6,50,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,6,300,33,81,3298,6,46,45,1530,Field CA1,CA1,7ED04B,20.7,-60.3,0.3,0.9,46,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,6,300,36,148,391,8,46,40,1530,Field CA1,CA1,7ED04B,49.9,-97.7,0.5,0.53,68,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,0,116,570,8,11,42,1990,Field CA1,CA1,7ED04B,38.7,-76.8,0.5,0.67,50,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,1,234,94,5,16,43,1960,Field CA1,CA1,7ED04B,70.3,-163.6,0.4,0.5,53,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,2,149,4032,8,15,41,1966,Field CA1,CA1,7ED04B,36.6,-112.8,0.3,0.97,30,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,4,257,1031,1,18,42,1948,Field CA1,CA1,7ED04B,45.7,-210.9,0.2,0.33,47,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,5,225,155,8,16,42,1960,Field CA1,CA1,7ED04B,49.6,-175.5,0.3,0.27,11,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,6,322,531,1,18,41,1948,Field CA1,CA1,7ED04B,92.8,-229.1,0.4,0.33,51,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,7,163,78,8,19,42,1942,Field CA1,CA1,7ED04B,57.8,-105,0.6,0.97,61,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,8,171,91,8,21,42,1930,Field CA1,CA1,7ED04B,53.9,-116.9,0.5,0.73,46,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,9,121,556,5,23,42,1918,Field CA1,CA1,7ED04B,31.8,-89,0.4,0.53,32,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,14,219,573,1,27,42,1894,Field CA1,CA1,7ED04B,62.5,-156.9,0.4,0.6,56,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,18,140,390,1,30,46,1876,Field CA1,CA1,7ED04B,25.7,-114,0.2,0.83,46,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,19,168,364,1,30,42,1876,Field CA1,CA1,7ED04B,30.6,-136.9,0.2,0.83,55,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,26,95,5098,7,39,41,1822,Field CA1,CA1,7ED04B,75,-19.9,3.8,0.27,6,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,29,148,213,1,42,37,1804,Field CA1,CA1,7ED04B,57.6,-90.3,0.6,0.7,27,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,32,153,787,8,43,42,1798,Field CA1,CA1,7ED04B,49.1,-103.9,0.5,0.73,24,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,33,118,2736,5,45,41,1786,Field CA1,CA1,7ED04B,22.8,-95.2,0.2,0.27,9,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,37,137,329,1,47,42,1774,Field CA1,CA1,7ED04B,38.5,-98.1,0.4,0.7,44,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,40,79,660,7,27,43,1894,Field CA1,CA1,7ED04B,26.4,-53.1,0.5,0.8,36,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,7,300,41,63,1681,1,27,39,1894,Field CA1,CA1,7ED04B,27.8,-35.6,0.8,1.1,7,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,8,300,0,72,481,5,10,41,2246,Dentate gyrus molecular layer,DG-mo,7ED04B,42,-29.8,1.4,0.3,19,0,DG,DG
ZYE_0017,11/19/2020,1,p1,1,8,300,1,130,117,1,21,41,2180,Dentate gyrus molecular layer,DG-mo,7ED04B,34,-96.5,0.4,0.83,38,0,DG,DG
ZYE_0017,11/19/2020,1,p1,1,8,300,3,156,409,8,28,42,2138,Dentate gyrus molecular layer,DG-mo,7ED04B,22.5,-133.5,0.2,0.23,11,0,DG,DG
ZYE_0017,11/19/2020,1,p1,1,8,300,5,99,1094,6,28,42,2138,Dentate gyrus molecular layer,DG-mo,7ED04B,17.8,-81,0.2,0.43,13,0,DG,DG
ZYE_0017,11/19/2020,1,p1,1,8,300,7,89,18080,1,31,41,2120,Field CA2,CA2,7ED04B,33.1,-55.4,0.6,1.07,12,0,CA2,others
ZYE_0017,11/19/2020,1,p1,1,8,300,8,145,533,7,34,42,2102,Field CA2,CA2,7ED04B,43.6,-101.8,0.4,0.27,12,0,CA2,others
ZYE_0017,11/19/2020,1,p1,1,8,300,11,151,241,8,37,42,2084,Field CA2,CA2,7ED04B,10.4,-140.4,0.1,0.3,12,0,CA2,others
ZYE_0017,11/19/2020,1,p1,1,8,300,17,91,1225,8,48,39,2018,Field CA1,CA1,7ED04B,30.4,-60.7,0.5,0.9,49,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,8,300,18,82,544,6,48,42,2018,Field CA1,CA1,7ED04B,26.4,-55.5,0.5,0.73,30,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,8,300,20,112,343,8,48,43,2018,Field CA1,CA1,7ED04B,29.5,-82.9,0.4,0.73,30,0,CA1,CA1
ZYE_0017,11/19/2020,1,p1,1,9,300,0,104,2312,8,1,42,2550,Field CA3,CA3,7ED04B,42.6,-61.8,0.7,0.27,6,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,9,300,3,274,547,1,8,42,2508,Field CA3,CA3,7ED04B,72.4,-202.1,0.4,0.7,80,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,9,300,6,81,1466,5,21,42,2430,Field CA3,CA3,7ED04B,11.1,-69.8,0.2,0.87,30,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,9,300,7,189,174,7,20,41,2436,Field CA3,CA3,7ED04B,27,-161.9,0.2,0.83,53,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,9,300,8,94,861,3,24,42,2412,Field CA3,CA3,7ED04B,32.5,-61.7,0.5,1.13,18,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,9,300,15,162,128,8,28,45,2388,Field CA3,CA3,7ED04B,23.5,-138.3,0.2,1.17,17,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,9,300,16,125,435,6,28,42,2388,Field CA3,CA3,7ED04B,14.9,-110,0.1,0.43,12,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,9,300,18,480,225,8,28,41,2388,Field CA3,CA3,7ED04B,109.9,-370.5,0.3,0.97,58,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,9,300,28,106,1066,8,30,43,2376,Field CA3,CA3,7ED04B,27.1,-78.8,0.3,1.07,10,1,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,9,300,34,97,1058,8,30,41,2376,Field CA3,CA3,7ED04B,29.3,-67.9,0.4,0.93,21,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,2,127,270,5,4,43,2782,alveus,alv,CCCCCC,47.5,-79.3,0.6,0.67,44,0,alv,others
ZYE_0017,11/19/2020,1,p1,1,10,300,7,328,74,1,13,42,2728,Field CA3,CA3,7ED04B,92.1,-235.6,0.4,0.5,84,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,11,96,1608,8,18,41,2698,Field CA3,CA3,7ED04B,23.1,-72.6,0.3,0.63,33,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,18,100,2059,6,30,41,2626,Field CA3,CA3,7ED04B,26.9,-72.9,0.4,0.23,10,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,21,386,1688,1,35,42,2596,Field CA3,CA3,7ED04B,97.7,-287.8,0.3,0.67,53,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,23,120,557,7,35,42,2596,Field CA3,CA3,7ED04B,33.1,-87.3,0.4,0.23,12,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,24,137,215,5,37,45,2584,Field CA3,CA3,7ED04B,30.5,-106.6,0.3,0.8,49,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,29,365,54,5,37,40,2584,Field CA3,CA3,7ED04B,73.8,-291.6,0.3,0.77,49,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,31,148,116,6,40,41,2566,Field CA3,CA3,7ED04B,33.8,-113.8,0.3,0.37,14,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,35,97,90,8,43,40,2548,Field CA3,CA3,7ED04B,33.8,-63.3,0.5,0.77,47,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,37,248,848,1,48,42,2518,Field CA3,CA3,7ED04B,69.7,-178.5,0.4,0.47,42,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,10,300,39,156,95,8,47,42,2524,Field CA3,CA3,7ED04B,49.6,-106.3,0.5,0.63,43,0,CA3,CA3
ZYE_0017,11/19/2020,1,p1,1,11,300,7,411,1076,1,7,42,3014,alveus,alv,CCCCCC,117,-294.2,0.4,0.27,38,0,alv,others
ZYE_0017,11/19/2020,1,p1,1,11,300,8,136,3286,8,7,42,3014,alveus,alv,CCCCCC,35.3,-100.9,0.4,0.27,7,0,alv,others
ZYE_0017,11/19/2020,1,p1,1,11,300,9,196,3059,7,9,42,3002,alveus,alv,CCCCCC,62.7,-133.7,0.5,0.23,47,0,alv,others
ZYE_0017,11/19/2020,1,p1,1,11,300,12,318,85,8,11,42,2990,alveus,alv,CCCCCC,91.9,-225.9,0.4,0.6,48,0,alv,others
ZYE_0017,11/19/2020,1,p1,1,11,300,26,108,807,1,19,42,2942,alveus,alv,CCCCCC,27,-80.8,0.3,0.7,33,0,alv,others
ZYE_0017,11/19/2020,1,p1,1,11,300,27,361,3101,4,22,42,2924,alveus,alv,CCCCCC,166.5,-194.7,0.9,0.2,33,0,alv,others
ZYE_0017,11/19/2020,1,p1,1,11,300,30,192,830,1,25,42,2906,alveus,alv,CCCCCC,59.4,-132.6,0.4,0.77,41,0,alv,others
ZYE_0017,11/19/2020,1,p1,1,11,300,33,187,315,8,26,40,2900,alveus,alv,CCCCCC,61,-126,0.5,0.7,42,0,alv,others
ZYE_0017,11/19/2020,1,p1,1,11,300,34,185,384,8,26,42,2900,alveus,alv,CCCCCC,59.8,-125.5,0.5,0.73,34,0,alv,others
ZYE_0017,11/19/2020,1,p1,1,11,300,35,170,98,1,25,42,2906,alveus,alv,CCCCCC,58.2,-111.9,0.5,0.87,34,0,alv,others
