MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,amp,SpikeN,posX,posY,peakt,ClusterDepth,peak,trough,PTratio,Sign,footprint,duration,CCFAcronym,CCFName,CCFColor,label,new_label,index,unique_list,artefacts,new_add,delete,keep
ZYE_0017,11/18/2020,3,p2,1,10,300,4,255,764,1,4,42,2782,64.1,-190.7,0.3,1,69,0.67,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4392,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,5,139,583,1,5,42,2776,39,-99.7,0.4,1,42,0.27,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4393,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,8,241,264,1,6,42,2770,67.3,-173.4,0.4,1,56,0.7,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4394,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,9,244,738,1,5,43,2776,61.8,-182.6,0.3,1,82,0.67,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4395,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,10,115,558,3,7,43,2764,35.5,-79.2,0.4,1,49,0.67,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4396,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,14,260,1149,1,8,42,2758,62.7,-197.4,0.3,1,78,0.57,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4397,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,15,267,1115,8,13,42,2728,72.2,-194.6,0.4,1,85,0.57,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4398,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,16,219,1125,7,13,43,2728,63,-156.3,0.4,1,78,0.57,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4399,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,19,107,418,2,12,43,2734,22.9,-83.8,0.3,1,52,0.63,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4400,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,20,135,107,8,18,41,2698,39.1,-96,0.4,1,45,0.6,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4401,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,21,330,884,8,17,41,2704,104.7,-224.9,0.5,1,59,0.63,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4402,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,23,360,600,8,21,41,2680,108.9,-250.9,0.4,1,73,0.7,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4403,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,24,280,1347,1,22,42,2674,73.3,-207.1,0.4,1,78,0.5,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4404,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,26,217,4024,8,22,42,2674,79.7,-136.9,0.6,1,56,0.73,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4405,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,28,257,1456,1,22,43,2674,67.3,-190.1,0.4,1,76,0.53,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4406,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,30,323,1620,1,27,42,2644,86.1,-237.4,0.4,1,60,0.6,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4407,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,32,347,312,1,30,44,2626,131.5,-215.8,0.6,1,78,0.47,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4408,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,34,307,666,2,30,42,2626,90.6,-216.1,0.4,1,62,0.5,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4409,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,37,269,966,1,33,42,2608,82.4,-186.6,0.4,1,65,0.47,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4410,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,39,300,1353,4,36,42,2590,99.1,-201.1,0.5,1,65,0.47,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4411,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,40,104,481,8,36,41,2590,34.4,-69.4,0.5,1,55,0.57,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4412,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,41,749,3164,1,38,42,2578,186.4,-562.3,0.3,1,80,0.27,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4413,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,42,148,4221,2,39,41,2572,84.3,-63.5,1.3,0,37,0.13,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4414,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,43,289,6570,1,38,45,2578,93,-196.3,0.5,1,69,0.47,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4415,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,45,285,1741,1,41,41,2560,87.6,-197.3,0.4,1,51,0.47,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4416,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,50,134,3737,1,46,43,2530,24.3,-109.4,0.2,1,48,0.7,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4417,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,52,416,156,2,48,42,2518,83.6,-332.5,0.3,1,57,0.7,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4418,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,56,127,1832,5,6,42,2770,40.5,-86.8,0.5,1,47,0.7,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4419,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,58,167,558,1,14,42,2722,48.7,-118.1,0.4,1,59,0.53,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4420,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,61,120,660,8,27,42,2644,39.4,-80.3,0.5,1,50,0.6,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4421,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,64,145,896,1,31,42,2620,43.5,-101.5,0.4,1,43,0.63,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4422,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,65,81,961,1,30,40,2626,32.8,-48.2,0.7,1,23,0.6,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4423,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,66,86,1067,1,26,47,2650,25.1,-60.9,0.4,1,28,0.63,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4424,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,67,182,1547,1,37,43,2584,58.4,-123.7,0.5,1,67,0.47,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4425,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,70,98,443,6,2,42,2794,32.3,-65.4,0.5,1,48,0.7,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4426,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,71,82,1126,8,1,42,2800,26.1,-55.4,0.5,1,34,0.6,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4427,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,73,89,1210,8,5,42,2776,27.5,-61.4,0.4,1,35,0.5,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4428,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,75,110,614,8,12,42,2734,33.8,-76.4,0.4,1,49,0.57,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4429,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,76,197,417,1,15,41,2716,58.8,-138.1,0.4,1,55,0.57,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4430,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,77,116,395,1,15,40,2716,30.2,-86,0.4,1,69,0.73,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4431,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,80,98,1249,8,36,42,2590,27.5,-70.7,0.4,1,43,0.57,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4432,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,91,165,1421,5,14,42,2722,50.4,-114.2,0.4,1,63,0.6,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4433,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,93,94,552,8,18,37,2698,81.8,-11.8,6.9,0,5,1.47,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4434,1,1,0,0,0
ZYE_0017,11/18/2020,3,p2,1,10,300,94,122,2898,1,34,42,2602,26.5,-95.6,0.3,1,32,0.5,ORBl2/3,Orbital area lateral part layer 2/3,248A5E,ORB,ORB,4435,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,10,300,96,123,1317,8,1,42,2800,40.3,-82.7,0.5,1,53,0.67,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4436,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,0,445,519,4,1,41,3050,85.8,-359.3,0.2,1,65,0.7,OLF,Olfactory areas,9AD2BD,OLF,others,4437,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,1,442,519,4,1,43,3050,87.3,-354.4,0.2,1,63,0.77,OLF,Olfactory areas,9AD2BD,OLF,others,4438,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,2,271,10554,8,4,42,3032,91.6,-179.3,0.5,1,92,0.57,OLF,Olfactory areas,9AD2BD,OLF,others,4439,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,3,220,4629,1,8,41,3008,48.2,-172.1,0.3,1,26,0.53,OLF,Olfactory areas,9AD2BD,OLF,others,4440,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,6,122,4495,5,9,42,3002,31.2,-91.2,0.3,1,36,0.63,OLF,Olfactory areas,9AD2BD,OLF,others,4441,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,7,190,209,1,11,41,2990,55.4,-134.8,0.4,1,56,0.6,OLF,Olfactory areas,9AD2BD,OLF,others,4442,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,8,411,1233,3,11,42,2990,75.2,-335.7,0.2,1,52,0.9,OLF,Olfactory areas,9AD2BD,OLF,others,4443,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,11,423,622,8,13,42,2978,142.7,-279.8,0.5,1,57,0.17,OLF,Olfactory areas,9AD2BD,OLF,others,4444,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,13,197,1306,1,14,41,2972,50.8,-146.1,0.3,1,51,0.6,OLF,Olfactory areas,9AD2BD,OLF,others,4445,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,14,667,352,1,22,43,2924,154.4,-512.3,0.3,1,67,0.63,OLF,Olfactory areas,9AD2BD,OLF,others,4446,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,15,535,13539,1,16,42,2960,175.7,-359,0.5,1,52,0.27,OLF,Olfactory areas,9AD2BD,OLF,others,4447,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,16,418,271,3,16,43,2960,121.5,-296.5,0.4,1,73,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4448,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,19,252,4127,1,17,40,2954,54.8,-196.9,0.3,1,66,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4449,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,20,272,799,5,19,42,2942,60.6,-211.2,0.3,1,70,0.7,OLF,Olfactory areas,9AD2BD,OLF,others,4450,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,21,268,1587,8,18,41,2948,71.9,-196,0.4,1,62,0.53,OLF,Olfactory areas,9AD2BD,OLF,others,4451,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,24,500,237,1,18,41,2948,130.9,-369.5,0.4,1,71,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4452,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,25,263,800,6,19,41,2942,55.8,-207.3,0.3,1,65,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4453,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,26,680,352,1,22,42,2924,158.6,-521.2,0.3,1,66,0.6,OLF,Olfactory areas,9AD2BD,OLF,others,4454,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,27,86,384,1,18,47,2948,28.3,-58.2,0.5,1,59,0.73,OLF,Olfactory areas,9AD2BD,OLF,others,4455,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,29,263,588,8,24,42,2912,73.1,-190.2,0.4,1,79,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4456,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,31,142,571,1,25,42,2906,45.1,-96.7,0.5,1,51,0.7,OLF,Olfactory areas,9AD2BD,OLF,others,4457,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,32,319,278,2,28,42,2888,91.7,-227.4,0.4,1,75,0.6,OLF,Olfactory areas,9AD2BD,OLF,others,4458,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,33,135,1019,1,29,42,2882,38.3,-96.5,0.4,1,53,0.9,OLF,Olfactory areas,9AD2BD,OLF,others,4459,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,35,176,3668,1,29,42,2882,59.5,-116.5,0.5,1,51,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4460,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,36,215,538,1,30,41,2876,60.4,-154.2,0.4,1,51,0.7,OLF,Olfactory areas,9AD2BD,OLF,others,4461,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,37,326,489,2,31,43,2870,97.1,-228.9,0.4,1,96,0.57,OLF,Olfactory areas,9AD2BD,OLF,others,4462,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,38,138,1190,8,31,42,2870,42.2,-95.5,0.4,1,54,0.57,OLF,Olfactory areas,9AD2BD,OLF,others,4463,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,39,628,162,1,32,42,2864,185.7,-442.5,0.4,1,63,0.77,OLF,Olfactory areas,9AD2BD,OLF,others,4464,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,41,612,162,1,33,41,2858,173,-438.6,0.4,1,62,0.8,OLF,Olfactory areas,9AD2BD,OLF,others,4465,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,43,614,162,1,33,41,2858,170.3,-444.1,0.4,1,60,0.77,OLF,Olfactory areas,9AD2BD,OLF,others,4466,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,44,100,827,1,33,41,2858,31.4,-68.6,0.5,1,29,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4467,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,46,114,136,8,32,42,2864,23.6,-90.6,0.3,1,41,0.63,OLF,Olfactory areas,9AD2BD,OLF,others,4468,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,49,246,1588,7,35,41,2846,79.3,-166.7,0.5,1,40,0.17,OLF,Olfactory areas,9AD2BD,OLF,others,4469,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,51,337,256,1,38,42,2828,100.1,-237.4,0.4,1,79,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4470,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,52,338,490,2,32,39,2864,102.9,-235.4,0.4,1,95,0.53,OLF,Olfactory areas,9AD2BD,OLF,others,4471,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,53,255,262,8,38,42,2828,78.5,-176.9,0.4,1,78,0.6,OLF,Olfactory areas,9AD2BD,OLF,others,4472,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,54,90,426,8,41,42,2810,34.3,-56.2,0.6,1,41,0.7,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4473,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,55,156,1788,1,40,43,2816,45.5,-110.6,0.4,1,55,0.63,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4474,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,57,213,277,1,43,42,2798,63.3,-149.3,0.4,1,68,0.7,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4475,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,58,133,745,5,42,42,2804,41.8,-91.4,0.5,1,64,0.63,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4476,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,61,317,1191,1,46,42,2780,93.4,-224.1,0.4,1,77,0.73,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4477,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,62,126,1153,6,48,40,2768,48.4,-78,0.6,1,42,0.57,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4478,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,63,149,1816,1,47,42,2774,45.9,-102.6,0.4,1,42,0.23,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4479,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,65,250,556,1,47,41,2774,70.2,-179.6,0.4,1,51,0.67,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4480,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,68,86,1220,7,9,43,3002,23.1,-62.6,0.4,1,49,0.7,OLF,Olfactory areas,9AD2BD,OLF,others,4481,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,69,122,928,7,16,43,2960,33.3,-88.5,0.4,1,60,0.83,OLF,Olfactory areas,9AD2BD,OLF,others,4482,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,71,119,421,1,14,41,2972,34.5,-85,0.4,1,51,0.83,OLF,Olfactory areas,9AD2BD,OLF,others,4483,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,72,141,936,1,13,42,2978,46.1,-94.8,0.5,1,61,0.7,OLF,Olfactory areas,9AD2BD,OLF,others,4484,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,73,228,690,2,20,43,2936,70.6,-157.7,0.4,1,70,0.73,OLF,Olfactory areas,9AD2BD,OLF,others,4485,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,76,143,411,8,22,42,2924,35.3,-107.7,0.3,1,55,0.73,OLF,Olfactory areas,9AD2BD,OLF,others,4486,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,79,130,1773,1,25,42,2906,31.8,-98.2,0.3,1,36,0.7,OLF,Olfactory areas,9AD2BD,OLF,others,4487,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,80,87,504,1,25,43,2906,27.5,-59.4,0.5,1,30,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4488,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,84,107,325,8,41,42,2810,34.8,-72.1,0.5,1,31,0.53,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4489,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,85,112,363,1,41,42,2810,34.8,-76.7,0.5,1,68,0.83,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4490,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,89,140,1659,8,43,41,2798,48.5,-91.1,0.5,1,49,0.67,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4491,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,90,119,884,5,40,43,2816,35.6,-83.1,0.4,1,62,0.57,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4492,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,91,129,2651,3,46,43,2780,32.1,-96.9,0.3,1,48,0.5,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4493,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,93,122,687,1,48,41,2768,33.4,-88.7,0.4,1,44,0.7,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4494,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,96,141,352,8,12,41,2984,39,-101.9,0.4,1,64,0.7,OLF,Olfactory areas,9AD2BD,OLF,others,4495,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,99,135,406,8,32,43,2864,42,-92.5,0.5,1,80,0.57,OLF,Olfactory areas,9AD2BD,OLF,others,4496,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,104,176,406,2,48,42,2768,54.2,-122.2,0.4,1,73,0.67,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4497,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,105,128,2995,4,47,42,2774,43.3,-84.6,0.5,1,46,0.63,ORBl1,Orbital area lateral part layer 1,248A5E,ORB,ORB,4498,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,108,90,298,1,38,42,2828,31.9,-58,0.6,1,34,0.73,OLF,Olfactory areas,9AD2BD,OLF,others,4499,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,11,300,115,129,351,8,17,42,2954,37.1,-91.6,0.4,1,61,0.57,OLF,Olfactory areas,9AD2BD,OLF,others,4500,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,4,167,704,7,7,42,3264,44.9,-122,0.4,1,54,0.63,OLF,Olfactory areas,9AD2BD,OLF,others,4501,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,6,116,330,1,3,41,3288,29.1,-86.6,0.3,1,35,0.53,AON,Anterior olfactory nucleus,54BF94,AON,others,4502,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,9,375,411,7,6,42,3270,85.5,-289.5,0.3,1,39,0.43,OLF,Olfactory areas,9AD2BD,OLF,others,4503,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,10,137,109,8,6,42,3270,32,-105.3,0.3,1,39,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4504,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,12,155,1985,3,9,47,3252,66.5,-88.4,0.8,1,35,0.77,OLF,Olfactory areas,9AD2BD,OLF,others,4505,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,13,252,10053,1,11,42,3240,85.8,-166.4,0.5,1,70,0.27,OLF,Olfactory areas,9AD2BD,OLF,others,4506,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,14,77,5116,7,14,42,3222,12.9,-64.5,0.2,1,25,0.6,OLF,Olfactory areas,9AD2BD,OLF,others,4507,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,17,216,448,5,19,42,3192,65.9,-150,0.4,1,43,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4508,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,20,136,64,8,22,40,3174,43.1,-93,0.5,1,45,0.73,OLF,Olfactory areas,9AD2BD,OLF,others,4509,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,21,116,1766,1,24,42,3162,44,-71.6,0.6,1,21,0.37,OLF,Olfactory areas,9AD2BD,OLF,others,4510,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,22,221,55,8,22,43,3174,79.9,-141.5,0.6,1,46,0.7,OLF,Olfactory areas,9AD2BD,OLF,others,4511,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,25,353,515,2,26,42,3150,84.1,-269,0.3,1,50,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4512,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,30,388,1943,1,32,42,3114,154.3,-233.7,0.7,1,59,0.13,OLF,Olfactory areas,9AD2BD,OLF,others,4513,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,39,305,729,5,38,43,3078,79.9,-225.5,0.4,1,64,0.57,OLF,Olfactory areas,9AD2BD,OLF,others,4514,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,41,303,738,5,38,41,3078,80.6,-222.5,0.4,1,65,0.6,OLF,Olfactory areas,9AD2BD,OLF,others,4515,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,43,459,256,4,41,43,3060,106.1,-353.3,0.3,1,59,0.63,OLF,Olfactory areas,9AD2BD,OLF,others,4516,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,44,162,1728,1,41,42,3060,42.5,-119.9,0.4,1,40,0.23,OLF,Olfactory areas,9AD2BD,OLF,others,4517,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,45,454,255,4,41,41,3060,109.7,-344.3,0.3,1,60,0.63,OLF,Olfactory areas,9AD2BD,OLF,others,4518,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,46,558,3203,8,44,42,3042,183,-374.7,0.5,1,94,0.47,OLF,Olfactory areas,9AD2BD,OLF,others,4519,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,49,203,3243,1,48,41,3018,40.4,-162.6,0.2,1,25,0.43,OLF,Olfactory areas,9AD2BD,OLF,others,4520,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,51,171,413,4,48,39,3018,42.7,-128,0.3,1,34,0.67,OLF,Olfactory areas,9AD2BD,OLF,others,4521,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,12,300,54,318,569,1,48,42,3018,113.6,-204.3,0.6,1,35,0.17,OLF,Olfactory areas,9AD2BD,OLF,others,4522,1,0,0,0,1
ZYE_0017,11/18/2020,3,p2,1,13,300,3,75,540,8,3,41,3538,22.2,-53.1,0.4,1,31,0.7,AON,Anterior olfactory nucleus,54BF94,AON,others,4523,1,0,0,0,1
