MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,amp,SpikeN,posX,posY,peakt,ClusterDepth,CCFCoord_1,CCFCoord_2,CCFCoord_3,CCFName,CCFAcronym,CCFColor,peak,trough,PTratio,duration,footprint,label,artefacts,duration_AS
ZYE_0017,11/18/2020,1,p1,1,14,500,22,123,119,8,37,43,3784,215,163,378,Cortical subplate,CTXsp,8ADA87,39.74256,-82.92024,0.479286601,0.63,57,CTXsp,0,0.67
ZYE_0017,11/18/2020,1,p1,1,14,500,23,241,604,5,41,41,3760,213,163,378,Cortical subplate,CTXsp,8ADA87,51.0588,-190.4058,0.268157798,0.8,46,CTXsp,0,0.83
ZYE_0017,11/18/2020,1,p1,1,14,500,24,125,350,3,43,41,3748,213,163,378,Cortical subplate,CTXsp,8ADA87,68.00742,-56.78478,1.197634648,-0.23,54,CTXsp,0,0.8
ZYE_0017,11/18/2020,1,p1,1,14,500,25,89,5060,6,46,42,3730,212,163,379,Cortical subplate,CTXsp,8ADA87,20.76516,-68.45904,0.303322395,0.93,24,CTXsp,0,1
ZYE_0017,11/18/2020,1,p1,1,14,500,26,215,1167,1,46,41,3730,212,163,379,Cortical subplate,CTXsp,8ADA87,47.8296,-167.2632,0.285954113,0.8,42,CTXsp,0,0.77
ZYE_0017,11/18/2020,1,p1,1,14,500,27,90,572,1,48,40,3718,211,163,379,Cortical subplate,CTXsp,8ADA87,23.09112,-66.85848,0.345373093,0.83,20,CTXsp,0,0.83
ZYE_0017,11/18/2020,1,p1,1,14,500,34,83,967,1,19,42,3892,221,163,378,Endopiriform nucleus dorsal part,EPd,A0EE9D,17.72316,-65.55744,0.270345517,1.07,25,EPd,0,1.07
ZYE_0017,11/18/2020,1,p1,1,14,500,35,47,1878,1,18,41,3898,221,163,378,Endopiriform nucleus dorsal part,EPd,A0EE9D,14.62266,-32.85594,0.445053771,1,16,EPd,0,0.97
ZYE_0017,11/18/2020,1,p1,1,14,500,37,101,1494,1,47,41,3724,211,163,379,Cortical subplate,CTXsp,8ADA87,28.45206,-72.44874,0.392719873,0.77,28,CTXsp,0,0.77
ZYE_0017,11/18/2020,1,p1,1,15,500,2,81,1325,4,2,40,4244,240,162,375,Olfactory areas,OLF,9AD2BD,17.7372,-63.0396,0.281365999,-0.17,24,OLF,0,1.27
ZYE_0017,11/18/2020,1,p1,1,15,500,3,104,203,8,4,42,4232,239,162,376,Olfactory areas,OLF,9AD2BD,23.3532,-81.0342,0.288189431,0.87,24,OLF,0,0.87
ZYE_0017,11/18/2020,1,p1,1,15,500,4,87,1810,1,6,41,4220,239,162,376,Olfactory areas,OLF,9AD2BD,18.32454,-68.53626,0.267370002,0.8,18,OLF,0,0.8
ZYE_0017,11/18/2020,1,p1,1,15,500,8,141,2122,8,15,41,4166,236,162,376,Olfactory areas,OLF,9AD2BD,47.78982,-93.47598,0.511252409,-0.13,31,OLF,0,1
ZYE_0017,11/18/2020,1,p1,1,15,500,9,123,408,1,18,41,4148,235,162,376,Olfactory areas,OLF,9AD2BD,33.88554,-89.38566,0.379093694,0.67,39,OLF,0,0.67
ZYE_0017,11/18/2020,1,p1,1,15,500,13,232,79,1,24,42,4112,233,162,376,Olfactory areas,OLF,9AD2BD,59.90696203,-172.226962,0.347837303,0.63,54,OLF,0,0.63
ZYE_0017,11/18/2020,1,p1,1,15,500,15,53,924,7,25,41,4106,232,162,376,Olfactory areas,OLF,9AD2BD,14.81454,-37.99926,0.389863908,0.83,11,OLF,0,0.83
ZYE_0017,11/18/2020,1,p1,1,15,500,16,92,139,7,30,38,4076,231,162,376,Olfactory areas,OLF,9AD2BD,48.9762,-43.2666,1.131963223,-0.13,26,OLF,0,0.9
ZYE_0017,11/18/2020,1,p1,1,15,500,19,207,1544,4,29,42,4082,231,162,376,Olfactory areas,OLF,9AD2BD,31.5783,-175.1373,0.180305966,0.67,37,OLF,0,0.67
ZYE_0017,11/18/2020,1,p1,1,15,500,21,99,1402,8,30,41,4076,231,162,376,Olfactory areas,OLF,9AD2BD,69.02532,-29.67588,2.325973821,-0.3,17,OLF,0,0.93
ZYE_0017,11/18/2020,1,p1,1,15,500,24,81,5516,8,36,42,4040,229,162,377,Olfactory areas,OLF,9AD2BD,14.80986,-66.45834,0.222844266,1.2,21,OLF,0,1.2
ZYE_0017,11/18/2020,1,p1,1,15,500,27,82,561,1,41,42,4010,227,162,377,Endopiriform nucleus dorsal part,EPd,A0EE9D,14.6016,-67.6494,0.215842269,0.63,21,EPd,0,0.63
ZYE_0017,11/18/2020,1,p1,1,15,500,28,233,197,1,40,42,4016,227,162,377,Endopiriform nucleus dorsal part,EPd,A0EE9D,57.5055,-175.2543,0.328126043,0.73,58,EPd,0,0.77
ZYE_0017,11/18/2020,1,p1,1,15,500,29,220,224,1,40,41,4016,227,162,377,Endopiriform nucleus dorsal part,EPd,A0EE9D,57.58974,-162.86166,0.353611402,0.73,58,EPd,0,0.77
ZYE_0017,11/18/2020,1,p1,1,15,500,33,342,119,7,48,42,3968,225,163,377,Endopiriform nucleus dorsal part,EPd,A0EE9D,79.62318,-262.25082,0.303614608,0.73,40,EPd,0,0.73
ZYE_0017,11/18/2020,1,p1,1,15,500,34,347,118,7,48,41,3968,225,163,377,Endopiriform nucleus dorsal part,EPd,A0EE9D,80.05608,-266.96592,0.299873782,0.73,39,EPd,0,0.73
ZYE_0017,11/18/2020,1,p1,1,15,500,35,68,3990,1,18,41,4148,235,162,376,Olfactory areas,OLF,9AD2BD,16.92522,-51.00498,0.331834656,-0.23,16,OLF,0,0.77
ZYE_0017,11/18/2020,1,p1,1,16,500,0,72,276,1,4,42,4482,253,161,374,Substantia innominata,SI,A2B1D8,12.97998,-58.97502,0.220092846,0.5,25,SI,0,0.47
ZYE_0017,11/18/2020,1,p1,1,16,500,1,50,2143,8,3,41,4488,253,161,374,Substantia innominata,SI,A2B1D8,11.87316,-38.08584,0.311747358,0.93,10,SI,0,0.97
ZYE_0017,11/18/2020,1,p1,1,16,500,4,90,487,8,7,42,4464,252,161,374,Substantia innominata,SI,A2B1D8,22.67226,-66.90294,0.338882865,-0.1,18,SI,0,0.8
ZYE_0017,11/18/2020,1,p1,1,16,500,5,266,726,7,13,42,4428,250,161,374,Substantia innominata,SI,A2B1D8,81.39924,-184.12056,0.442097504,-0.13,40,SI,0,0.73
ZYE_0017,11/18/2020,1,p1,1,16,500,7,120,2719,4,21,41,4380,247,161,375,Substantia innominata,SI,A2B1D8,54.20844,-66.11436,0.819919303,-0.13,26,SI,0,0.27
ZYE_0017,11/18/2020,1,p1,1,16,500,8,237,1744,7,22,43,4374,247,161,375,Substantia innominata,SI,A2B1D8,48.00978,-189.45342,0.253412052,0.37,81,SI,0,0.4
ZYE_0017,11/18/2020,1,p1,1,16,500,12,117,83,1,29,42,4332,245,161,375,Substantia innominata,SI,A2B1D8,42.01286747,-74.67701205,0.562594382,-0.2,36,SI,0,0.63
ZYE_0017,11/18/2020,1,p1,1,16,500,14,132,1680,4,39,42,4272,241,162,375,Olfactory areas,OLF,9AD2BD,34.36056,-97.28784,0.35318453,-0.17,55,OLF,0,0.6
ZYE_0017,11/18/2020,1,p1,1,16,500,15,107,2140,8,39,41,4272,241,162,375,Olfactory areas,OLF,9AD2BD,26.35542,-80.95698,0.325548458,-0.1,35,OLF,0,0.6
ZYE_0017,11/18/2020,1,p1,1,16,500,16,144,74,1,43,42,4248,240,162,375,Olfactory areas,OLF,9AD2BD,41.22510811,-102.843,0.40085478,0.67,50,OLF,0,0.67
ZYE_0017,11/18/2020,1,p1,1,16,500,17,117,4471,8,45,41,4236,239,162,376,Olfactory areas,OLF,9AD2BD,24.921,-92.5236,0.269347496,0.9,20,OLF,0,0.9
ZYE_0017,11/18/2020,1,p1,1,16,500,19,76,303,1,1,43,4500,254,161,374,Substantia innominata,SI,A2B1D8,15.3621,-61.1091,0.251388091,0.83,23,SI,0,0.83
ZYE_0017,11/18/2020,3,p2,0,1,500,7,256,543,1,9,43,702,27,167,218,Anteromedial visual area layer 4,VISam4,08858C,39.74256,-215.92584,0.184056526,0.77,29,VIS,0,0.8
ZYE_0017,11/18/2020,3,p2,0,1,500,12,430,71,1,8,39,708,27,167,218,Anteromedial visual area layer 4,VISam4,08858C,78.51194366,-351.6525634,0.223265666,0.3,36,VIS,0,0.3
ZYE_0017,11/18/2020,3,p2,0,1,500,29,330,354,1,9,40,702,27,167,218,Anteromedial visual area layer 4,VISam4,08858C,49.1166,-280.8702,0.174872948,0.8,34,VIS,0,0.8
ZYE_0017,11/18/2020,3,p2,0,2,500,42,166,1711,1,6,41,970,37,169,215,Anteromedial visual area layer 5,VISam5,08858C,43.25256,-122.74704,0.352371511,0.83,56,VIS,0,0.83
ZYE_0017,11/18/2020,3,p2,0,2,500,49,56,392,1,34,42,802,31,168,217,Anteromedial visual area layer 5,VISam5,08858C,18.82764,-37.33236,0.504324934,0.73,12,VIS,0,0.73
ZYE_0017,11/18/2020,3,p2,0,2,500,66,63,642,1,32,42,814,31,168,217,Anteromedial visual area layer 5,VISam5,08858C,18.55152,-44.72208,0.414817915,1.17,36,VIS,0,1.17
ZYE_0017,11/18/2020,3,p2,0,6,500,0,74,2292,4,2,41,1994,73,180,206,Subiculum,SUB,4FC244,20.3931,-53.6445,0.380152672,0.57,36,SUB,0,0.57
ZYE_0017,11/18/2020,3,p2,0,6,500,6,120,2903,4,2,41,1994,73,180,206,Subiculum,SUB,4FC244,30.1392,-90.1368,0.334371755,0.6,30,SUB,0,0.6
ZYE_0017,11/18/2020,3,p2,0,6,500,12,70,137,1,1,44,2000,74,180,206,Subiculum,SUB,4FC244,17.3043,-52.2405,0.331243001,0.73,22,SUB,0,0.63
ZYE_0017,11/18/2020,3,p2,0,7,500,1,253,2456,8,2,42,2244,85,183,203,Subiculum,SUB,4FC244,66.924,-185.679,0.360428481,0.67,62,SUB,0,0.73
ZYE_0017,11/18/2020,3,p2,0,7,500,7,282,7359,4,5,42,2226,84,183,203,Subiculum,SUB,4FC244,73.5579,-208.7397,0.352390561,0.63,72,SUB,0,0.63
ZYE_0017,11/18/2020,3,p2,0,7,500,8,504,248,8,5,42,2226,84,183,203,Subiculum,SUB,4FC244,126.42552,-378.05508,0.334410319,0.63,85,SUB,0,0.6
ZYE_0017,11/18/2020,3,p2,0,7,500,9,476,323,8,6,42,2220,84,183,203,Subiculum,SUB,4FC244,160.3368,-315.9234,0.507517962,0.53,77,SUB,0,0.57
ZYE_0017,11/18/2020,3,p2,0,7,500,10,156,903,8,4,43,2232,85,183,203,Subiculum,SUB,4FC244,37.52424,-118.90476,0.31558232,0.67,47,SUB,0,0.67
ZYE_0017,11/18/2020,3,p2,0,7,500,11,224,578,1,12,39,2184,82,183,204,Subiculum,SUB,4FC244,59.5296,-164.034,0.362910128,0.6,96,SUB,0,0.6
ZYE_0017,11/18/2020,3,p2,0,7,500,12,147,509,1,7,42,2214,84,183,203,Subiculum,SUB,4FC244,40.248,-107.2422,0.375300022,0.53,47,SUB,0,0.53
ZYE_0017,11/18/2020,3,p2,0,7,500,18,272,7492,4,5,47,2226,84,183,203,Subiculum,SUB,4FC244,73.66554,-198.12546,0.371812588,0.63,72,SUB,0,0.63
ZYE_0017,11/18/2020,3,p2,0,7,500,19,165,1145,8,15,42,2166,82,182,204,Subiculum,SUB,4FC244,43.20342,-121.36878,0.355968149,0.9,42,SUB,0,1
ZYE_0017,11/18/2020,3,p2,0,7,500,21,220,378,1,12,43,2184,82,183,204,Subiculum,SUB,4FC244,64.70334,-155.72466,0.415498355,0.6,95,SUB,0,0.6
ZYE_0017,11/18/2020,3,p2,0,7,500,25,206,183,1,22,41,2124,80,182,204,Subiculum,SUB,4FC244,70.61184,-135.28476,0.521949701,0.53,42,SUB,0,0.53
ZYE_0017,11/18/2020,3,p2,0,7,500,29,133,1550,5,27,42,2094,79,182,205,Subiculum,SUB,4FC244,26.3016,-106.5168,0.246924429,0.63,37,SUB,0,0.63
ZYE_0017,11/18/2020,3,p2,0,7,500,32,118,926,1,39,41,2022,75,180,205,Subiculum,SUB,4FC244,35.10702,-82.75878,0.424209008,0.5,51,SUB,0,0.5
ZYE_0017,11/18/2020,3,p2,0,7,500,42,147,5652,8,8,42,2208,83,183,203,Subiculum,SUB,4FC244,40.3533,-106.7157,0.378138362,0.87,31,SUB,0,0.87
ZYE_0017,11/18/2020,3,p2,0,7,500,43,338,345,8,14,41,2172,82,183,204,Subiculum,SUB,4FC244,119.19024,-218.40156,0.545738959,0.57,66,SUB,0,0.57
ZYE_0017,11/18/2020,3,p2,0,7,500,44,131,3524,8,11,42,2190,83,183,203,Subiculum,SUB,4FC244,33.09696,-97.94304,0.337920489,-0.17,54,SUB,0,0.6
ZYE_0017,11/18/2020,3,p2,0,7,500,45,167,5842,1,13,42,2178,82,183,204,Subiculum,SUB,4FC244,51.80994,-115.03206,0.450395655,0.6,46,SUB,0,0.57
ZYE_0017,11/18/2020,3,p2,0,7,500,46,209,4320,8,13,42,2178,82,183,204,Subiculum,SUB,4FC244,70.2702,-138.9258,0.505811016,0.6,67,SUB,0,0.6
ZYE_0017,11/18/2020,3,p2,0,7,500,48,236,5356,8,11,44,2190,83,183,203,Subiculum,SUB,4FC244,60.31116,-175.23324,0.344176482,0.63,70,SUB,0,0.63
ZYE_0017,11/18/2020,3,p2,0,7,500,49,168,2062,1,34,45,2052,76,181,205,Subiculum,SUB,4FC244,56.41038,-111.71862,0.50493266,-0.13,39,SUB,0,0.53
ZYE_0017,11/18/2020,3,p2,0,7,500,50,200,2238,1,38,42,2028,75,180,205,Subiculum,SUB,4FC244,62.22528,-138.03192,0.450803553,0.47,50,SUB,0,0.47
ZYE_0017,11/18/2020,3,p2,0,7,500,51,124,2062,8,41,42,2010,74,180,206,Subiculum,SUB,4FC244,33.78492,-90.14148,0.374798816,0.43,49,SUB,0,0.43
ZYE_0017,11/18/2020,3,p2,0,7,500,55,259,4659,8,11,42,2190,83,183,203,Subiculum,SUB,4FC244,63.2502,-196.1622,0.322438268,0.63,95,SUB,0,0.63
ZYE_0017,11/18/2020,3,p2,0,7,500,61,249,2143,8,15,42,2166,82,182,204,Subiculum,SUB,4FC244,75.10932,-174.21768,0.431123408,0.73,60,SUB,0,0.73
ZYE_0017,11/18/2020,3,p2,0,7,500,62,118,8574,8,16,43,2160,82,182,204,Subiculum,SUB,4FC244,46.1097,-71.7561,0.642589271,0.53,36,SUB,0,0.53
ZYE_0017,11/18/2020,3,p2,0,8,500,14,171,6732,8,35,42,2296,88,184,202,Subiculum,SUB,4FC244,48.44268,-122.70492,0.394790038,0.6,62,SUB,0,0.6
ZYE_0017,11/18/2020,3,p2,0,8,500,18,231,453,1,45,36,2236,85,183,203,Subiculum,SUB,4FC244,70.33338,-160.60122,0.437938018,0.57,127,SUB,0,0.53
ZYE_0017,11/18/2020,3,p2,0,8,500,26,201,2041,8,41,42,2260,86,184,203,Subiculum,SUB,4FC244,61.76196,-138.89304,0.444672822,0.67,41,SUB,0,0.7
ZYE_0017,11/18/2020,3,p2,0,8,500,32,145,8044,4,38,43,2278,87,184,202,Subiculum,SUB,4FC244,40.90086,-104.22594,0.392424957,0.6,107,SUB,0,0.6
ZYE_0017,11/18/2020,3,p2,0,8,500,33,121,264,7,42,42,2254,86,184,203,Subiculum,SUB,4FC244,29.9871,-90.7335,0.330496454,0.73,57,SUB,0,0.7
ZYE_0017,11/18/2020,3,p2,0,8,500,42,103,10196,8,38,42,2278,87,184,202,Subiculum,SUB,4FC244,27.97002,-74.89638,0.373449558,0.6,48,SUB,0,0.6
ZYE_0017,11/18/2020,3,p2,0,8,500,45,140,1231,8,41,42,2260,86,184,203,Subiculum,SUB,4FC244,32.22414,-107.45046,0.299897646,0.57,55,SUB,0,0.57
ZYE_0017,11/18/2020,3,p2,0,8,500,46,211,2159,1,47,42,2224,84,183,203,Subiculum,SUB,4FC244,78.45318,-132.66162,0.591378124,0.5,59,SUB,0,0.5
ZYE_0017,11/18/2020,3,p2,0,8,500,47,236,446,1,46,42,2230,85,183,203,Subiculum,SUB,4FC244,62.829,-173.4876,0.362152684,0.5,111,SUB,0,0.53
ZYE_0017,11/18/2020,3,p2,0,8,500,49,237,984,8,44,41,2242,85,183,203,Subiculum,SUB,4FC244,48.08934,-188.43786,0.25519999,0.63,52,SUB,0,0.63
ZYE_0017,11/18/2020,3,p2,0,9,500,6,188,4290,1,6,42,2720,109,190,197,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,57.17556,-130.42224,0.438388115,0.23,29,MB,0,0.27
ZYE_0017,11/18/2020,3,p2,0,9,500,8,501,1808,1,8,41,2708,108,190,197,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,126.69696,-373.94604,0.338810808,0.33,43,MB,0,0.33
ZYE_0017,11/18/2020,3,p2,0,9,500,11,161,4494,5,11,42,2690,107,190,197,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,40.5171,-120.2409,0.336966041,0.2,12,MB,0,0.2
ZYE_0017,11/18/2020,3,p2,0,9,500,13,275,2642,8,13,42,2678,107,190,197,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,103.11444,-171.74196,0.600403303,0.23,55,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,9,500,18,196,1938,1,28,42,2588,102,188,199,Superior colliculus motor related intermediate gray layer sublayer a,SCig-a,FF90FF,90.68904,-105.33276,0.860976585,0.37,46,MB,0,0.33
ZYE_0017,11/18/2020,3,p2,0,9,500,24,197,632,8,10,42,2696,107,190,197,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,87.42708,-109.76472,0.796495267,0.23,39,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,9,500,25,136,3640,8,8,42,2708,108,190,197,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,53.61408,-82.55052,0.649469925,0.27,36,MB,0,0.27
ZYE_0017,11/18/2020,3,p2,0,9,500,27,106,1505,5,12,42,2684,107,190,197,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,39.71916,-66.44664,0.597760248,0.3,37,MB,0,0.3
ZYE_0017,11/18/2020,3,p2,0,10,500,1,274,19760,8,3,42,2988,121,194,194,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,50.27958,-223.85142,0.224611396,0.2,17,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,10,500,2,189,675,8,4,41,2982,121,194,194,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,50.7897,-137.8143,0.368537227,0.37,29,MB,0,0.37
ZYE_0017,11/18/2020,3,p2,0,10,500,3,289,1554,1,5,42,2976,121,194,194,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,153.75672,-135.44388,1.135206109,-0.13,51,MB,0,0.3
ZYE_0017,11/18/2020,3,p2,0,10,500,5,360,1239,1,8,42,2958,120,193,194,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,110.39886,-249.63354,0.442243699,0.23,61,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,10,500,6,407,6473,8,8,42,2958,120,193,194,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,148.74444,-257.94756,0.576646044,0.2,56,MB,0,0.2
ZYE_0017,11/18/2020,3,p2,0,10,500,8,368,2127,6,12,41,2934,119,193,194,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,84.27276,-283.59864,0.297155022,-0.1,100,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,10,500,11,182,207,6,22,42,2874,116,192,195,Superior colliculus motor related intermediate gray layer sublayer b,SCig-b,FF90FF,57.915,-123.8328,0.467687075,0.3,46,MB,0,0.27
ZYE_0017,11/18/2020,3,p2,0,10,500,12,198,8840,8,23,42,2868,115,192,195,Superior colliculus motor related intermediate gray layer sublayer b,SCig-b,FF90FF,68.796,-129.0276,0.533188248,0.37,52,MB,0,0.37
ZYE_0017,11/18/2020,3,p2,0,10,500,13,255,5178,8,25,42,2856,115,192,195,Superior colliculus motor related intermediate gray layer sublayer b,SCig-b,FF90FF,79.49916,-175.63104,0.452648689,0.3,39,MB,0,0.3
ZYE_0017,11/18/2020,3,p2,0,10,500,14,650,6116,1,27,41,2844,114,192,195,Superior colliculus motor related intermediate gray layer sublayer b,SCig-b,FF90FF,323.78112,-325.94328,0.993366453,0.2,60,MB,0,0.2
ZYE_0017,11/18/2020,3,p2,0,10,500,16,244,12086,8,31,42,2820,113,191,196,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,59.78934,-184.67046,0.323762339,0.23,51,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,10,500,17,194,4229,8,34,44,2802,112,191,196,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,75.4182,-118.638,0.635700197,-0.1,55,MB,0,0.17
ZYE_0017,11/18/2020,3,p2,0,10,500,18,287,1372,1,37,42,2784,111,191,196,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,93.6702,-193.0032,0.485329777,0.33,53,MB,0,0.33
ZYE_0017,11/18/2020,3,p2,0,10,500,19,154,6071,8,39,41,2772,110,191,196,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,48.91536,-104.70564,0.46717025,0.2,55,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,10,500,33,185,4538,2,12,41,2934,119,193,194,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,47.37798,-137.62242,0.344260623,0.2,15,MB,0,0.17
ZYE_0017,11/18/2020,3,p2,0,10,500,34,250,3600,1,42,41,2754,109,190,197,Superior colliculus motor related intermediate gray layer,SCig,FF90FF,68.43096,-181.62144,0.376777984,0.33,55,MB,0,0.33
ZYE_0017,11/18/2020,3,p2,0,10,500,35,192,608,1,16,42,2910,117,193,195,Superior colliculus motor related intermediate gray layer sublayer b,SCig-b,FF90FF,67.40604,-124.52076,0.541323712,0.2,50,MB,0,0.17
ZYE_0017,11/18/2020,3,p2,0,10,500,37,242,1295,1,17,42,2904,117,193,195,Superior colliculus motor related intermediate gray layer sublayer b,SCig-b,FF90FF,91.9854,-149.6664,0.614602877,0.2,58,MB,0,0.17
ZYE_0017,11/18/2020,3,p2,0,10,500,38,210,657,1,16,42,2910,117,193,195,Superior colliculus motor related intermediate gray layer sublayer b,SCig-b,FF90FF,80.34624,-129.24756,0.621646088,0.2,49,MB,0,0.17
ZYE_0017,11/18/2020,3,p2,0,11,500,2,493,8160,8,6,41,3220,132,197,191,Midbrain,MB,FF64FF,208.34424,-284.43636,0.732481037,0.2,67,MB,0,0.17
ZYE_0017,11/18/2020,3,p2,0,11,500,3,213,8283,8,6,43,3220,132,197,191,Midbrain,MB,FF64FF,56.43378,-156.71682,0.360100339,-0.13,86,MB,0,0.27
ZYE_0017,11/18/2020,3,p2,0,11,500,4,114,13930,2,9,42,3202,131,197,191,Midbrain,MB,FF64FF,26.76492,-87.14628,0.307126363,0.23,11,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,11,500,10,309,4005,1,21,41,3130,128,196,192,Midbrain,MB,FF64FF,106.60104,-202.60656,0.526148018,0.23,71,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,11,500,15,331,5607,1,34,42,3052,124,195,193,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,76.25592,-255.18168,0.298829916,0.5,44,MB,0,0.5
ZYE_0017,11/18/2020,3,p2,0,11,500,16,234,67,1,37,42,3034,123,194,193,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,99.3941194,-134.7455821,0.737642881,0.17,53,MB,0,0.13
ZYE_0017,11/18/2020,3,p2,0,11,500,19,194,1419,1,48,41,2968,120,193,194,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,70.2351,-123.5871,0.568304459,0.23,52,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,11,500,20,264,5682,8,48,41,2968,120,193,194,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,92.52828,-171.14292,0.540649184,0.2,57,MB,0,0.2
ZYE_0017,11/18/2020,3,p2,0,11,500,21,101,3411,3,8,42,3208,132,197,191,Midbrain,MB,FF64FF,24.42726,-76.77774,0.318155497,0.27,8,MB,0,0.27
ZYE_0017,11/18/2020,3,p2,0,11,500,23,131,1764,1,47,42,2974,121,194,194,Superior colliculus motor related intermediate white layer,SCiw,FF90FF,57.1194,-73.7568,0.774428934,-0.17,36,MB,0,0.27
ZYE_0017,11/18/2020,3,p2,0,12,500,0,128,1665,4,1,41,3500,146,201,187,Midbrain reticular nucleus,MRN,FF90FF,54.32778,-73.20222,0.742160279,-0.47,12,MB,0,0.73
ZYE_0017,11/18/2020,3,p2,0,12,500,3,160,85,2,6,42,3470,144,200,188,Midbrain reticular nucleus,MRN,FF90FF,85.45404706,-74.32665882,1.149709248,-0.13,16,MB,0,0.3
ZYE_0017,11/18/2020,3,p2,0,12,500,5,208,293,2,6,46,3470,144,200,188,Midbrain reticular nucleus,MRN,FF90FF,99.5553,-108.3303,0.918997732,-0.17,18,MB,0,0.33
ZYE_0017,11/18/2020,3,p2,0,12,500,6,196,607,2,6,46,3470,144,200,188,Midbrain reticular nucleus,MRN,FF90FF,93.61872,-102.54348,0.91296609,-0.17,17,MB,0,0.27
ZYE_0017,11/18/2020,3,p2,0,12,500,7,143,1343,1,6,42,3470,144,200,188,Midbrain reticular nucleus,MRN,FF90FF,88.91766,-54.54774,1.630088799,-0.2,14,MB,0,0.63
ZYE_0017,11/18/2020,3,p2,0,12,500,9,183,616,5,12,41,3434,142,200,188,Midbrain reticular nucleus,MRN,FF90FF,101.19564,-81.88596,1.235811853,-0.17,45,MB,0,0.3
ZYE_0017,11/18/2020,3,p2,0,12,500,10,174,1735,5,14,42,3422,142,200,188,Midbrain reticular nucleus,MRN,FF90FF,33.2046,-141.102,0.235323383,0.3,10,MB,0,0.33
ZYE_0017,11/18/2020,3,p2,0,12,500,12,176,514,5,14,47,3422,142,200,188,Midbrain reticular nucleus,MRN,FF90FF,73.3473,-102.4335,0.716047973,-0.17,32,MB,0,0.27
ZYE_0017,11/18/2020,3,p2,0,12,500,17,165,705,5,14,46,3422,142,200,188,Midbrain reticular nucleus,MRN,FF90FF,67.44816,-97.61544,0.690957906,-0.13,34,MB,0,0.3
ZYE_0017,11/18/2020,3,p2,0,12,500,18,336,7436,8,15,41,3416,141,200,188,Midbrain reticular nucleus,MRN,FF90FF,111.88008,-224.09712,0.499248183,0.23,59,MB,0,0.2
ZYE_0017,11/18/2020,3,p2,0,12,500,20,183,10207,2,27,42,3344,138,199,189,Midbrain,MB,FF64FF,68.42628,-114.37452,0.598265068,0.23,58,MB,0,0.23
ZYE_0017,11/18/2020,3,p2,0,12,500,23,169,2195,1,34,42,3302,136,198,190,Midbrain,MB,FF64FF,21.3876,-147.8646,0.14464314,0.3,13,MB,0,0.33
ZYE_0017,11/18/2020,3,p2,0,12,500,25,229,11504,8,41,42,3260,134,197,190,Midbrain,MB,FF64FF,78.29406,-150.34734,0.520754541,0.27,83,MB,0,0.3
ZYE_0017,11/18/2020,3,p2,0,12,500,26,153,4209,8,48,42,3218,132,197,191,Midbrain,MB,FF64FF,35.42526,-117.70434,0.300968172,0.17,100,MB,0,0.2
ZYE_0017,11/18/2020,3,p2,0,12,500,27,400,1871,8,47,42,3224,132,197,191,Midbrain,MB,FF64FF,165.83112,-234.54288,0.707039668,0.13,66,MB,0,0.13
ZYE_0017,11/18/2020,3,p2,0,12,500,28,177,2480,1,29,42,3332,137,198,189,Midbrain,MB,FF64FF,62.67924,-114.38856,0.54795025,0.3,59,MB,0,0.3
ZYE_0017,11/18/2020,3,p2,0,12,500,29,130,15303,1,28,42,3338,137,198,189,Midbrain,MB,FF64FF,55.32696,-74.98764,0.737814392,0.23,52,MB,0,0.2
